Level,Frequent_itemset,Frequent_item_set_seen_in,Yes_case_count,No_case_count,Total,Yes_percentage
5,booking_type=one_way_trip && pickUpHourOfDay=LATENIGHT && sla=Scheduled && zone=219 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,188.7,214.8,12.140
5,booking_type=round_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,188.7,214.8,12.140
5,booking_type=round_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=EVENING && sla=Scheduled,no,26.1,188.7,214.8,12.140
5,city=Bangalore && pickUpHourOfDay=LATENIGHT && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,188.7,214.8,12.140
5,city=Mumbai && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && sla=Scheduled,no,26.1,188.7,214.8,12.140
5,city=Mumbai && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=AFTERNOON && sla=Scheduled && source=android,no,26.1,188.7,214.8,12.140
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=EVENING && sla=Scheduled && source=ios,no,26.1,188.7,214.8,12.140
5,booking_type=one_way_trip && city=Bangalore && estimated_usage_bins=LTE_1_HOUR && sla=Immediate && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,189.7,215.8,12.087
5,city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && zone=216 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,189.7,215.8,12.087
5,booking_type=4hr && city=Mumbai && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,190.5,216.6,12.041
5,booking_type=4hr && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && source=android && tripOutcome=good,no,26.1,190.5,216.6,12.041
5,booking_type=4hr && dayType=WEEKEND && pickUpHourOfDay=EVENING && sla=Scheduled && tripOutcome=good,no,26.1,190.5,216.6,12.041
5,booking_type=4hr && pickUpHourOfDay=MORNING && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,190.5,216.6,12.041
5,booking_type=4hr && sla=Scheduled && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,190.5,216.6,12.041
5,booking_type=6hr && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_4_LTE_6_HOURS && pickUpHourOfDay=MORNING && tripOutcome=good,no,26.1,190.5,216.6,12.041
5,booking_type=one_way_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=EARLY && tripOutcome=good,no,26.1,190.5,216.6,12.041
5,booking_type=one_way_trip && city=Bangalore && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=MORNING && tripOutcome=good,no,26.1,190.5,216.6,12.041
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_1_LTE_2_HOURS && source=android && tripOutcome=good,no,26.1,190.5,216.6,12.041
5,booking_type=one_way_trip && dayType=WEEKEND && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,190.5,216.6,12.041
5,booking_type=one_way_trip && estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=EVENING && sla=Scheduled && tripOutcome=good,no,26.1,190.5,216.6,12.041
5,booking_type=one_way_trip && estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=NIGHT && source=ios && tripOutcome=good,no,26.1,190.5,216.6,12.041
5,booking_type=one_way_trip && pickUpHourOfDay=EVENING && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,190.5,216.6,12.041
5,booking_type=one_way_trip && pickUpHourOfDay=NIGHT && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,190.5,216.6,12.041
5,city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && tripOutcome=good && zone=216,no,26.1,190.5,216.6,12.041
5,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && source=android && tripOutcome=good && zone=216,no,26.1,190.5,216.6,12.041
5,city=Bangalore && pickUpHourOfDay=LATENIGHT && sla=Scheduled && tripOutcome=good && zone=219,no,26.1,190.5,216.6,12.041
5,city=Delhi NCR && dayType=NORMAL_WEEKDAY && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,190.5,216.6,12.041
5,city=Delhi NCR && pickUpHourOfDay=AFTERNOON && sla=Scheduled && source=android && tripOutcome=good,no,26.1,190.5,216.6,12.041
5,city=Delhi NCR && sla=Scheduled && tripOutcome=good && zone=264 && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,190.5,216.6,12.041
5,city=Hyderabad && source=android && tripOutcome=good && zone=141 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,190.5,216.6,12.041
5,city=Mumbai && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,190.5,216.6,12.041
5,city=Mumbai && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,190.5,216.6,12.041
5,city=Mumbai && pickUpHourOfDay=EVENING && sla=Scheduled && source=ios && tripOutcome=good,no,26.1,190.5,216.6,12.041
5,dayType=FRIDAY && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled && source=android && tripOutcome=good,no,26.1,190.5,216.6,12.041
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_1_LTE_2_HOURS && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,190.5,216.6,12.041
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && tripOutcome=good && zone=216 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,190.5,216.6,12.041
5,dayType=WEEKEND && estimated_usage_bins=GT_4_LTE_6_HOURS && sla=Scheduled && source=android && tripOutcome=good,no,26.1,190.5,216.6,12.041
5,dayType=WEEKEND && pickUpHourOfDay=MORNING && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,190.5,216.6,12.041
5,estimated_usage_bins=GT_4_LTE_6_HOURS && sla=Scheduled && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,190.5,216.6,12.041
5,estimated_usage_bins=LTE_1_HOUR && source=android && tripOutcome=good && zone=216 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,190.5,216.6,12.041
5,pickUpHourOfDay=AFTERNOON && sla=Scheduled && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,190.5,216.6,12.041
5,pickUpHourOfDay=LATENIGHT && sla=Scheduled && tripOutcome=good && zone=219 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,190.5,216.6,12.041
5,pickUpHourOfDay=NIGHT && sla=Scheduled && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,190.5,216.6,12.041
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && source=android && zone_demand_popularity=POPULARITY_INDEX_3,both,55.0,402.1,457.1,12.033
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && source=ios && zone_demand_popularity=POPULARITY_INDEX_1,both,66.4,485.8,552.2,12.025
5,booking_type=one_way_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && source=android && zone=219,no,26.1,191.2,217.3,12.003
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && source=android && zone=219 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,191.2,217.3,12.003
5,booking_type=4hr && city=Bangalore && dayType=WEEKEND && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled,both,41.9,307.6,349.5,12.000
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && source=ios,both,164.3,1205.8,1370.1,11.990
5,booking_type=4hr && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_3_LTE_4_HOURS && pickUpHourOfDay=MORNING && source=android,both,26.4,194.3,220.7,11.966
5,booking_type=one_way_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=LATENIGHT && sla=Scheduled,both,38.4,283.1,321.6,11.957
5,booking_type=one_way_trip && city=Bangalore && sla=Scheduled && source=ios && zone=217,no,26.1,192.2,218.3,11.946
5,booking_type=one_way_trip && sla=Scheduled && source=ios && zone=217 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,192.2,218.3,11.946
5,booking_type=round_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled,no,26.1,192.2,218.3,11.946
5,booking_type=round_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_2_LTE_3_HOURS && sla=Scheduled && source=ios,no,26.1,192.2,218.3,11.946
5,booking_type=round_trip && dayType=NORMAL_WEEKDAY && sla=Scheduled && source=ios && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,192.2,218.3,11.946
5,city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && zone=217,no,26.1,192.2,218.3,11.946
5,city=Bangalore && pickUpHourOfDay=LATENIGHT && sla=Scheduled && zone=219 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,192.2,218.3,11.946
5,city=Delhi NCR && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && sla=Scheduled && source=android,no,26.1,192.2,218.3,11.946
5,city=Mumbai && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,192.2,218.3,11.946
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && zone=217 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,192.2,218.3,11.946
5,booking_type=one_way_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=VERYLATE && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,193.1,219.2,11.899
5,booking_type=one_way_trip && city=Bangalore && pickUpHourOfDay=LATENIGHT && source=android && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,193.1,219.2,11.899
5,city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=LATENIGHT && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,193.5,219.6,11.878
5,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && source=android && zone=216 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,193.5,219.6,11.878
5,booking_type=4hr && estimated_usage_bins=GT_3_LTE_4_HOURS && pickUpHourOfDay=EARLY && sla=Scheduled && tripOutcome=good,no,26.1,194.0,220.1,11.848
5,booking_type=4hr && estimated_usage_bins=GT_3_LTE_4_HOURS && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,194.0,220.1,11.848
5,booking_type=one_way_trip && city=Bangalore && source=android && tripOutcome=good && zone=216,no,26.1,194.0,220.1,11.848
5,booking_type=one_way_trip && city=Chennai && sla=Scheduled && source=ios && tripOutcome=good,no,26.1,194.0,220.1,11.848
5,booking_type=one_way_trip && city=Delhi NCR && dayType=NORMAL_WEEKDAY && source=android && tripOutcome=good,no,26.1,194.0,220.1,11.848
5,booking_type=one_way_trip && dayType=FRIDAY && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,194.0,220.1,11.848
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=NIGHT && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,194.0,220.1,11.848
5,booking_type=one_way_trip && estimated_usage_bins=GT_1_LTE_2_HOURS && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,194.0,220.1,11.848
5,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=LATENIGHT && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,194.0,220.1,11.848
5,booking_type=one_way_trip && pickUpHourOfDay=NIGHT && sla=Scheduled && tripOutcome=good && zone=219,no,26.1,194.0,220.1,11.848
5,booking_type=one_way_trip && sla=Scheduled && source=ios && tripOutcome=good && zone=217,no,26.1,194.0,220.1,11.848
5,booking_type=one_way_trip && source=android && tripOutcome=good && zone=216 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,194.0,220.1,11.848
5,booking_type=round_trip && city=Bangalore && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,194.0,220.1,11.848
5,booking_type=round_trip && city=Delhi NCR && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,194.0,220.1,11.848
5,booking_type=round_trip && dayType=FRIDAY && sla=Scheduled && source=ios && tripOutcome=good,no,26.1,194.0,220.1,11.848
5,city=Bangalore && dayType=WEEKEND && pickUpHourOfDay=LATENIGHT && sla=Scheduled && tripOutcome=good,no,26.1,194.0,220.1,11.848
5,city=Bangalore && estimated_usage_bins=GT_1_LTE_2_HOURS && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,194.0,220.1,11.848
5,city=Bangalore && estimated_usage_bins=GT_4_LTE_6_HOURS && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,194.0,220.1,11.848
5,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && source=android && tripOutcome=good && zone=217,no,26.1,194.0,220.1,11.848
5,city=Bangalore && pickUpHourOfDay=EARLY && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,194.0,220.1,11.848
5,city=Chennai && dayType=NORMAL_WEEKDAY && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,194.0,220.1,11.848
5,city=Chennai && dayType=WEEKEND && sla=Scheduled && source=android && tripOutcome=good,no,26.1,194.0,220.1,11.848
5,city=Delhi NCR && pickUpHourOfDay=EARLY && sla=Scheduled && source=android && tripOutcome=good,no,26.1,194.0,220.1,11.848
5,city=Delhi NCR && pickUpHourOfDay=MORNING && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,194.0,220.1,11.848
5,city=Hyderabad && dayType=NORMAL_WEEKDAY && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,194.0,220.1,11.848
5,city=Mumbai && pickUpHourOfDay=EARLY && sla=Scheduled && source=ios && tripOutcome=good,no,26.1,194.0,220.1,11.848
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,194.0,220.1,11.848
5,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=NIGHT && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,194.0,220.1,11.848
5,estimated_usage_bins=GT_3_LTE_4_HOURS && pickUpHourOfDay=MORNING && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,194.0,220.1,11.848
5,estimated_usage_bins=GT_3_LTE_4_HOURS && pickUpHourOfDay=MORNING && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,194.0,220.1,11.848
5,estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,194.0,220.1,11.848
5,estimated_usage_bins=GT_4_LTE_6_HOURS && pickUpHourOfDay=AFTERNOON && sla=Scheduled && source=android && tripOutcome=good,no,26.1,194.0,220.1,11.848
5,estimated_usage_bins=LTE_1_HOUR && source=android && tripOutcome=good && zone=217 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,194.0,220.1,11.848
5,booking_type=one_way_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && sla=Scheduled && source=android,both,125.8,936.7,1062.5,11.842
5,booking_type=round_trip && dayType=NORMAL_WEEKDAY && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_3,both,31.5,234.2,265.6,11.842
5,city=Bangalore && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=NIGHT && source=ios && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,194.3,220.4,11.834
5,booking_type=one_way_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && zone=217,no,26.1,195.4,221.5,11.777
5,booking_type=one_way_trip && city=Bangalore && estimated_usage_bins=LTE_1_HOUR && source=ios && zone=217,no,26.1,195.4,221.5,11.777
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,195.4,221.5,11.777
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && zone=217 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,195.4,221.5,11.777
5,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && source=ios && zone=217 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,195.4,221.5,11.777
5,booking_type=one_way_trip && city=Bangalore && pickUpHourOfDay=NIGHT && sla=Scheduled && zone=219,no,26.1,195.7,221.8,11.758
5,booking_type=one_way_trip && city=Mumbai && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=EVENING && sla=Scheduled,no,26.1,195.7,221.8,11.758
5,booking_type=one_way_trip && city=Mumbai && pickUpHourOfDay=EVENING && sla=Scheduled && source=android,no,26.1,195.7,221.8,11.758
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=NIGHT && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,195.7,221.8,11.758
5,booking_type=one_way_trip && pickUpHourOfDay=NIGHT && sla=Scheduled && zone=219 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,195.7,221.8,11.758
5,booking_type=round_trip && city=Delhi NCR && dayType=NORMAL_WEEKDAY && sla=Scheduled && source=android,no,26.1,195.7,221.8,11.758
5,city=Delhi NCR && dayType=NORMAL_WEEKDAY && sla=Scheduled && source=ios && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,195.7,221.8,11.758
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,195.7,221.8,11.758
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=EVENING && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,195.7,221.8,11.758
5,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=AFTERNOON && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,195.7,221.8,11.758
5,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=EVENING && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,195.7,221.8,11.758
5,booking_type=one_way_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && source=ios,both,94.8,713.2,808.1,11.737
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=LATENIGHT && source=ios,both,32.2,242.8,275.0,11.724
5,city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=EVENING && source=android,both,28.5,214.3,242.8,11.719
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && sla=Scheduled,both,62.9,475.3,538.3,11.688
5,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=EVENING && sla=Scheduled && source=ios,both,31.5,237.7,269.1,11.688
5,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && sla=Scheduled && source=android,both,87.4,660.6,748.0,11.682
5,booking_type=one_way_trip && city=Mumbai && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && source=android,no,26.1,197.3,223.4,11.677
5,booking_type=4hr && city=Bangalore && pickUpHourOfDay=MORNING && source=android && tripOutcome=good,no,26.1,197.6,223.6,11.662
5,booking_type=4hr && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_5,no,26.1,197.6,223.6,11.662
5,booking_type=6hr && estimated_usage_bins=GT_4_LTE_6_HOURS && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,197.6,223.6,11.662
5,booking_type=8hr && city=Bangalore && estimated_usage_bins=GT_6_LTE_8_HOURS && sla=Scheduled && tripOutcome=good,no,26.1,197.6,223.6,11.662
5,booking_type=one_way_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && sla=Immediate && tripOutcome=good,no,26.1,197.6,223.6,11.662
5,booking_type=one_way_trip && city=Bangalore && pickUpHourOfDay=LATENIGHT && tripOutcome=good && zone=219,no,26.1,197.6,223.6,11.662
5,booking_type=one_way_trip && dayType=FRIDAY && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,197.6,223.6,11.662
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=NIGHT && sla=Immediate && tripOutcome=good,no,26.1,197.6,223.6,11.662
5,booking_type=one_way_trip && dayType=WEEKEND && pickUpHourOfDay=NIGHT && source=ios && tripOutcome=good,no,26.1,197.6,223.6,11.662
5,booking_type=one_way_trip && dayType=WEEKEND && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,197.6,223.6,11.662
5,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && tripOutcome=good && zone=141,no,26.1,197.6,223.6,11.662
5,booking_type=one_way_trip && pickUpHourOfDay=LATENIGHT && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,197.6,223.6,11.662
5,booking_type=one_way_trip && pickUpHourOfDay=LATENIGHT && tripOutcome=good && zone=219 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,197.6,223.6,11.662
5,booking_type=round_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_3_LTE_4_HOURS && tripOutcome=good,no,26.1,197.6,223.6,11.662
5,booking_type=round_trip && city=Chennai && sla=Scheduled && source=android && tripOutcome=good,no,26.1,197.6,223.6,11.662
5,booking_type=round_trip && city=Delhi NCR && dayType=NORMAL_WEEKDAY && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_5,no,26.1,197.6,223.6,11.662
5,booking_type=round_trip && city=Hyderabad && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,197.6,223.6,11.662
5,booking_type=round_trip && dayType=NORMAL_WEEKDAY && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,197.6,223.6,11.662
5,booking_type=round_trip && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,197.6,223.6,11.662
5,booking_type=round_trip && pickUpHourOfDay=AFTERNOON && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,197.6,223.6,11.662
5,booking_type=round_trip && pickUpHourOfDay=EVENING && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,197.6,223.6,11.662
5,city=Bangalore && dayType=FRIDAY && estimated_usage_bins=LTE_1_HOUR && source=ios && tripOutcome=good,no,26.1,197.6,223.6,11.662
5,city=Bangalore && dayType=FRIDAY && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,197.6,223.6,11.662
5,city=Bangalore && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=EARLY && source=ios && tripOutcome=good,no,26.1,197.6,223.6,11.662
5,city=Bangalore && dayType=NORMAL_WEEKDAY && source=android && tripOutcome=good && zone=219,no,26.1,197.6,223.6,11.662
5,city=Bangalore && dayType=WEEKEND && source=ios && tripOutcome=good && zone=219,no,26.1,197.6,223.6,11.662
5,city=Bangalore && estimated_usage_bins=GT_2_LTE_3_HOURS && sla=Scheduled && source=ios && tripOutcome=good,no,26.1,197.6,223.6,11.662
5,city=Bangalore && pickUpHourOfDay=EVENING && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,197.6,223.6,11.662
5,city=Bangalore && pickUpHourOfDay=EVENING && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,197.6,223.6,11.662
5,city=Bangalore && pickUpHourOfDay=NIGHT && sla=Scheduled && tripOutcome=good && zone=219,no,26.1,197.6,223.6,11.662
5,city=Chennai && estimated_usage_bins=LTE_1_HOUR && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,197.6,223.6,11.662
5,city=Mumbai && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && tripOutcome=good,no,26.1,197.6,223.6,11.662
5,city=Mumbai && dayType=NORMAL_WEEKDAY && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,197.6,223.6,11.662
5,city=Mumbai && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=EVENING && sla=Scheduled && tripOutcome=good,no,26.1,197.6,223.6,11.662
5,city=Mumbai && pickUpHourOfDay=AFTERNOON && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,197.6,223.6,11.662
5,city=Mumbai && pickUpHourOfDay=LATENIGHT && sla=Scheduled && source=android && tripOutcome=good,no,26.1,197.6,223.6,11.662
5,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,197.6,223.6,11.662
5,dayType=NORMAL_WEEKDAY && source=android && tripOutcome=good && zone=219 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,197.6,223.6,11.662
5,dayType=WEEKEND && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,197.6,223.6,11.662
5,dayType=WEEKEND && pickUpHourOfDay=AFTERNOON && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,197.6,223.6,11.662
5,dayType=WEEKEND && source=ios && tripOutcome=good && zone=219 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,197.6,223.6,11.662
