Level,Frequent_itemset,Frequent_item_set_seen_in,Yes_case_count,No_case_count,Total,Yes_percentage
4,city=Hyderabad && dayType=WEEKEND && sla=Scheduled && source=ios,no,47.9,279.6,327.5,14.630
4,pickUpHourOfDay=EARLY && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,279.6,327.5,14.630
4,booking_type=one_way_trip && city=Bangalore && source=android && zone_demand_popularity=POPULARITY_INDEX_3,no,47.9,280.2,328.1,14.605
4,booking_type=round_trip && dayType=WEEKEND && sla=Scheduled && source=android,both,94.4,552.2,646.6,14.595
4,booking_type=round_trip && city=Bangalore && dayType=WEEKEND && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,280.7,328.6,14.584
4,city=Bangalore && dayType=WEEKEND && source=ios && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,280.7,328.6,14.584
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && tripOutcome=bad && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,280.7,328.7,14.581
4,estimated_usage_bins=GT_3_LTE_4_HOURS && pickUpHourOfDay=MORNING && sla=Scheduled && source=android,both,76.9,450.9,527.8,14.570
4,booking_type=4hr && pickUpHourOfDay=MORNING && source=android && tripOutcome=good,both,52.9,310.5,363.4,14.563
4,booking_type=round_trip && dayType=WEEKEND && pickUpHourOfDay=MORNING && sla=Scheduled,both,52.4,307.6,360.0,14.563
4,booking_type=round_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=EVENING && sla=Scheduled,both,83.9,492.8,576.7,14.545
4,booking_type=4hr && city=Delhi NCR && estimated_usage_bins=GT_3_LTE_4_HOURS && tripOutcome=good,no,47.9,282.2,330.2,14.515
4,booking_type=6hr && city=Bangalore && sla=Scheduled && tripOutcome=good,no,47.9,282.2,330.2,14.515
4,booking_type=one_way_trip && pickUpHourOfDay=NIGHT && sla=Immediate && tripOutcome=good,no,47.9,282.2,330.2,14.515
4,booking_type=round_trip && city=Bangalore && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,47.9,282.2,330.2,14.515
4,booking_type=round_trip && dayType=WEEKEND && pickUpHourOfDay=MORNING && tripOutcome=good,no,47.9,282.2,330.2,14.515
4,booking_type=round_trip && estimated_usage_bins=LTE_1_HOUR && source=android && tripOutcome=good,no,47.9,282.2,330.2,14.515
4,city=Bangalore && pickUpHourOfDay=AFTERNOON && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,282.2,330.2,14.515
4,city=Bangalore && pickUpHourOfDay=VERYLATE && tripOutcome=good && zone=219,no,47.9,282.2,330.2,14.515
4,city=Bangalore && sla=Scheduled && source=msite && tripOutcome=good,no,47.9,282.2,330.2,14.515
4,city=Delhi NCR && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && tripOutcome=good,no,47.9,282.2,330.2,14.515
4,city=Delhi NCR && estimated_usage_bins=GT_4_LTE_6_HOURS && sla=Scheduled && tripOutcome=good,no,47.9,282.2,330.2,14.515
4,city=Hyderabad && estimated_usage_bins=LTE_1_HOUR && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,47.9,282.2,330.2,14.515
4,city=Hyderabad && tripOutcome=good && zone=155 && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,282.2,330.2,14.515
4,dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && tripOutcome=good && zone=219,no,47.9,282.2,330.2,14.515
4,pickUpHourOfDay=VERYLATE && tripOutcome=good && zone=219 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,282.2,330.2,14.515
4,city=Bangalore && source=ios && zone=216 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,282.5,330.4,14.502
4,booking_type=round_trip && pickUpHourOfDay=MORNING && source=android && tripOutcome=good,both,102.3,603.3,705.6,14.500
4,estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && source=android && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,282.6,330.6,14.497
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_3_LTE_4_HOURS && pickUpHourOfDay=AFTERNOON && tripOutcome=good,both,70.6,416.3,486.8,14.493
4,booking_type=round_trip && city=Bangalore && estimated_usage_bins=GT_4_LTE_6_HOURS && sla=Scheduled,no,47.9,283.1,331.0,14.476
4,booking_type=round_trip && pickUpHourOfDay=EVENING && sla=Scheduled && source=ios,no,47.9,283.1,331.0,14.476
4,city=Bangalore && estimated_usage_bins=GT_2_LTE_3_HOURS && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,283.1,331.0,14.476
4,city=Bangalore && pickUpHourOfDay=AFTERNOON && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,283.1,331.0,14.476
4,city=Bangalore && pickUpHourOfDay=AFTERNOON && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_3,no,47.9,283.1,331.0,14.476
4,city=Bangalore && sla=Scheduled && source=android && zone=216,no,47.9,283.1,331.0,14.476
4,city=Bangalore && sla=Scheduled && zone=221 && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,283.1,331.0,14.476
4,estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,283.1,331.0,14.476
4,sla=Scheduled && source=android && zone=216 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,283.1,331.0,14.476
4,booking_type=round_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=EVENING && source=android,both,54.7,324.5,379.2,14.428
4,city=Bangalore && pickUpHourOfDay=NIGHT && source=android && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,284.4,332.3,14.421
4,booking_type=one_way_trip && city=Delhi NCR && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR,no,47.9,284.5,332.4,14.414
4,booking_type=round_trip && city=Bangalore && estimated_usage_bins=GT_4_LTE_6_HOURS && tripOutcome=good,no,47.9,285.8,333.7,14.361
4,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,47.9,285.8,333.7,14.361
4,city=Bangalore && pickUpHourOfDay=MORNING && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,47.9,285.8,333.7,14.361
4,city=Bangalore && tripOutcome=good && zone=209 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,285.8,333.7,14.361
4,city=Hyderabad && dayType=NORMAL_WEEKDAY && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,285.8,333.7,14.361
4,city=Bangalore && pickUpHourOfDay=NIGHT && zone=219 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,286.2,334.2,14.340
4,city=Bangalore && dayType=FRIDAY && estimated_usage_bins=LTE_1_HOUR && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,286.4,334.3,14.332
4,pickUpHourOfDay=NIGHT && sla=Scheduled && source=ios && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,286.6,334.5,14.325
4,dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && sla=Scheduled,both,48.9,293.6,342.5,14.286
4,dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_1,both,122.3,734.0,856.3,14.286
4,estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && source=ios && tripOutcome=good,both,98.8,592.7,691.5,14.286
4,booking_type=one_way_trip && city=Hyderabad && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,47.9,289.3,337.2,14.211
4,city=Bangalore && pickUpHourOfDay=NIGHT && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,289.3,337.2,14.211
4,city=Bangalore && source=android && tripOutcome=good && zone=217,no,47.9,289.3,337.2,14.211
4,estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && tripOutcome=good && zone=216,no,47.9,289.3,337.2,14.211
4,pickUpHourOfDay=LATENIGHT && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,289.3,337.2,14.211
4,source=android && tripOutcome=good && zone=217 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,289.3,337.2,14.211
4,booking_type=round_trip && city=Bangalore && estimated_usage_bins=GT_2_LTE_3_HOURS && source=android,no,47.9,290.0,337.9,14.183
4,dayType=WEEKEND && pickUpHourOfDay=VERYLATE && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,both,67.0,405.7,472.7,14.179
4,booking_type=one_way_trip && city=Chennai && sla=Scheduled && source=android,no,47.9,290.1,338.0,14.177
4,city=Delhi NCR && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=AFTERNOON && sla=Scheduled,no,47.9,290.1,338.0,14.177
4,estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && tripOutcome=bad && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,290.1,338.0,14.177
4,city=Bangalore && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=EVENING && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,290.5,338.4,14.160
4,pickUpHourOfDay=AFTERNOON && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_4,both,55.9,339.0,395.0,14.159
4,estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_4,both,48.9,297.1,346.0,14.141
4,booking_type=one_way_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && tripOutcome=bad,no,47.9,291.5,339.5,14.117
4,booking_type=one_way_trip && city=Bangalore && source=ios && tripOutcome=bad,no,47.9,291.5,339.5,14.117
4,city=Bangalore && source=android && zone=217 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,291.8,339.7,14.105
4,booking_type=round_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,292.4,340.3,14.081
4,booking_type=one_way_trip && city=Hyderabad && tripOutcome=good && zone=141,no,47.9,292.8,340.7,14.064
4,booking_type=one_way_trip && city=Hyderabad && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,292.8,340.7,14.064
4,booking_type=one_way_trip && tripOutcome=good && zone=141 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,292.8,340.7,14.064
4,city=Bangalore && sla=Immediate && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,292.8,340.7,14.064
4,city=Chennai && dayType=NORMAL_WEEKDAY && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_5,no,47.9,292.8,340.7,14.064
4,city=Delhi NCR && tripOutcome=good && zone=262 && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,292.8,340.7,14.064
4,booking_type=round_trip && dayType=WEEKEND && sla=Scheduled && source=ios,both,62.9,384.5,447.4,14.062
4,booking_type=one_way_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=VERYLATE,no,47.9,293.4,341.4,14.038
4,booking_type=one_way_trip && sla=Scheduled && tripOutcome=bad && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,293.6,341.5,14.031
4,booking_type=round_trip && pickUpHourOfDay=EVENING && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,293.6,341.5,14.031
4,city=Bangalore && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,293.6,341.5,14.031
4,city=Bangalore && pickUpHourOfDay=MORNING && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_4,no,47.9,293.6,341.5,14.031
4,city=Bangalore && pickUpHourOfDay=NIGHT && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,293.6,341.5,14.031
4,city=Hyderabad && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && zone=141,no,47.9,293.6,341.5,14.031
4,city=Hyderabad && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,293.6,341.5,14.031
4,city=Hyderabad && sla=Scheduled && zone=155 && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,293.6,341.5,14.031
4,estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && zone=141 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,293.6,341.5,14.031
4,city=Bangalore && pickUpHourOfDay=AFTERNOON && source=android && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,293.7,341.6,14.028
4,city=Bangalore && dayType=WEEKEND && pickUpHourOfDay=VERYLATE && source=android,no,47.9,295.5,343.5,13.952
4,booking_type=2hr && estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled && tripOutcome=good,no,47.9,296.3,344.3,13.920
4,booking_type=one_way_trip && pickUpHourOfDay=MORNING && source=android && tripOutcome=good,no,47.9,296.3,344.3,13.920
4,booking_type=round_trip && sla=Scheduled && source=msite && tripOutcome=good,no,47.9,296.3,344.3,13.920
4,city=Delhi NCR && pickUpHourOfDay=MORNING && source=android && tripOutcome=good,no,47.9,296.3,344.3,13.920
4,booking_type=round_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_3_LTE_4_HOURS && tripOutcome=good,both,56.4,349.3,405.7,13.913
4,booking_type=one_way_trip && city=Bangalore && pickUpHourOfDay=EARLY && sla=Scheduled,no,47.9,297.1,345.0,13.889
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && zone=216,no,47.9,297.1,345.0,13.889
4,city=Bangalore && dayType=WEEKEND && estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled,no,47.9,297.1,345.0,13.889
4,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=EARLY && sla=Scheduled,no,47.9,297.1,345.0,13.889
4,city=Delhi NCR && sla=Scheduled && zone=262 && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,297.1,345.0,13.889
4,booking_type=one_way_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && zone_demand_popularity=POPULARITY_INDEX_3,no,47.9,297.2,345.1,13.884
4,city=Bangalore && pickUpHourOfDay=VERYLATE && source=android && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,297.4,345.3,13.877
4,booking_type=one_way_trip && pickUpHourOfDay=LATENIGHT && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,both,84.7,525.7,610.3,13.873
4,city=Bangalore && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=NIGHT && source=android,no,47.9,298.0,346.0,13.851
4,booking_type=round_trip && city=Bangalore && pickUpHourOfDay=MORNING && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,299.3,347.2,13.803
4,booking_type=one_way_trip && city=Hyderabad && estimated_usage_bins=LTE_1_HOUR && zone=141,no,47.9,299.7,347.6,13.785
4,booking_type=one_way_trip && city=Hyderabad && estimated_usage_bins=LTE_1_HOUR && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,299.7,347.6,13.785
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && zone=141 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,299.7,347.6,13.785
4,estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && source=ios && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,299.7,347.6,13.785
4,booking_type=one_way_trip && city=Bangalore && pickUpHourOfDay=MORNING && tripOutcome=good,no,47.9,299.9,347.8,13.778
4,city=Bangalore && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=VERYLATE && tripOutcome=good,no,47.9,299.9,347.8,13.778
4,city=Bangalore && pickUpHourOfDay=EARLY && source=ios && tripOutcome=good,no,47.9,299.9,347.8,13.778
4,city=Bangalore && sla=Immediate && source=android && tripOutcome=good,no,47.9,299.9,347.8,13.778
4,city=Bangalore && source=android && tripOutcome=good && zone=216,no,47.9,299.9,347.8,13.778
4,city=Bangalore && source=ios && tripOutcome=good && zone=217,no,47.9,299.9,347.8,13.778
4,city=Chennai && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_5,no,47.9,299.9,347.8,13.778
4,city=Delhi NCR && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_1_LTE_2_HOURS && tripOutcome=good,no,47.9,299.9,347.8,13.778
4,city=Delhi NCR && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=AFTERNOON && tripOutcome=good,no,47.9,299.9,347.8,13.778
4,pickUpHourOfDay=NIGHT && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,299.9,347.8,13.778
4,source=android && tripOutcome=good && zone=216 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,299.9,347.8,13.778
4,source=ios && tripOutcome=good && zone=217 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,299.9,347.8,13.778
4,booking_type=one_way_trip && city=Hyderabad && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_3,no,47.9,300.6,348.5,13.750
4,booking_type=round_trip && city=Bangalore && dayType=FRIDAY && sla=Scheduled,no,47.9,300.6,348.5,13.750
4,booking_type=round_trip && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled && source=android,no,47.9,300.6,348.5,13.750
4,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=MORNING && sla=Scheduled,no,47.9,300.6,348.5,13.750
4,city=Hyderabad && dayType=NORMAL_WEEKDAY && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,300.6,348.5,13.750
4,booking_type=round_trip && city=Bangalore && estimated_usage_bins=GT_1_LTE_2_HOURS && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,301.1,349.0,13.729
4,dayType=NORMAL_WEEKDAY && sla=Immediate && source=android && tripOutcome=good,both,49.4,310.5,359.8,13.725
4,booking_type=one_way_trip && city=Bangalore && estimated_usage_bins=LTE_1_HOUR && sla=Immediate,no,47.9,301.6,349.5,13.710
4,booking_type=round_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=EVENING,no,47.9,301.8,349.7,13.702
4,pickUpHourOfDay=MORNING && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,both,70.6,444.5,515.1,13.699
4,booking_type=one_way_trip && pickUpHourOfDay=LATENIGHT && source=ios && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,302.9,350.8,13.659
4,booking_type=4hr && city=Bangalore && estimated_usage_bins=GT_3_LTE_4_HOURS && pickUpHourOfDay=AFTERNOON,no,47.9,303.0,350.9,13.657
4,city=Bangalore && dayType=WEEKEND && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,47.9,303.4,351.3,13.640
4,city=Bangalore && estimated_usage_bins=NOT_SPECIFIED && source=Phone && tripOutcome=good,no,47.9,303.4,351.3,13.640
4,city=Hyderabad && dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && tripOutcome=good,no,47.9,303.4,351.3,13.640
4,dayType=NORMAL_WEEKDAY && sla=Scheduled && tripOutcome=good && zone=217,no,47.9,303.4,351.3,13.640
4,estimated_usage_bins=LTE_1_HOUR && source=android && tripOutcome=good && zone=219,no,47.9,303.4,351.3,13.640
4,booking_type=one_way_trip && pickUpHourOfDay=MORNING && sla=Scheduled && source=android,both,52.4,332.0,384.5,13.636
4,dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,both,105.8,670.3,776.1,13.636
4,booking_type=round_trip && dayType=NORMAL_WEEKDAY && source=ios && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,303.7,351.6,13.628
4,city=Hyderabad && dayType=NORMAL_WEEKDAY && source=android && zone_demand_popularity=POPULARITY_INDEX_3,no,47.9,303.7,351.6,13.628
4,city=Chennai && dayType=NORMAL_WEEKDAY && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_5,no,47.9,304.1,352.0,13.613
4,city=Hyderabad && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_3,no,47.9,304.1,352.0,13.613
4,dayType=WEEKEND && pickUpHourOfDay=AFTERNOON && sla=Scheduled && source=android,both,66.4,422.9,489.3,13.571
4,dayType=WEEKEND && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,both,81.1,518.6,599.7,13.529
4,booking_type=one_way_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING,no,47.9,306.7,354.6,13.514
4,booking_type=round_trip && city=Bangalore && pickUpHourOfDay=AFTERNOON && source=android,no,47.9,306.7,354.6,13.514
4,booking_type=round_trip && pickUpHourOfDay=EVENING && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,306.9,354.8,13.504
4,city=Delhi NCR && dayType=FRIDAY && sla=Scheduled && tripOutcome=good,no,47.9,306.9,354.8,13.504
4,dayType=NORMAL_WEEKDAY && sla=Scheduled && tripOutcome=good && zone=216,no,47.9,306.9,354.8,13.504
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && sla=Scheduled && tripOutcome=bad,both,76.9,492.8,569.7,13.497
4,city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_2_LTE_3_HOURS && sla=Scheduled,no,47.9,307.6,355.5,13.480
4,estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && sla=Scheduled && zone=219,no,47.9,307.6,355.5,13.480
4,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=NIGHT && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_1,both,48.9,314.6,363.5,13.462
4,city=Bangalore && dayType=NORMAL_WEEKDAY && source=android && zone_demand_popularity=POPULARITY_INDEX_4,no,47.9,309.4,357.3,13.412
4,booking_type=round_trip && city=Bangalore && source=ios && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,310.4,358.3,13.373
4,booking_type=4hr && city=Bangalore && pickUpHourOfDay=AFTERNOON && tripOutcome=good,no,47.9,310.5,358.4,13.372
4,booking_type=one_way_trip && pickUpHourOfDay=NIGHT && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,310.5,358.4,13.372
4,city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_2_LTE_3_HOURS && tripOutcome=good,no,47.9,310.5,358.4,13.372
4,city=Bangalore && estimated_usage_bins=GT_6_LTE_8_HOURS && sla=Scheduled && tripOutcome=good,no,47.9,310.5,358.4,13.372
4,city=Chennai && estimated_usage_bins=LTE_1_HOUR && source=android && tripOutcome=good,no,47.9,310.5,358.4,13.372
4,city=Delhi NCR && pickUpHourOfDay=EARLY && sla=Scheduled && tripOutcome=good,no,47.9,310.5,358.4,13.372
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && sla=Immediate && tripOutcome=good,no,47.9,310.5,358.4,13.372
4,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && zone=216,no,47.9,311.1,359.0,13.348
4,estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && zone=216 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,311.1,359.0,13.348
4,booking_type=4hr && city=Bangalore && dayType=NORMAL_WEEKDAY && source=android,no,47.9,311.2,359.2,13.342
4,booking_type=4hr && city=Delhi NCR && sla=Scheduled && tripOutcome=good,no,47.9,314.0,361.9,13.241
4,booking_type=one_way_trip && dayType=WEEKEND && tripOutcome=good && zone=219,no,47.9,314.0,361.9,13.241
4,booking_type=round_trip && city=Chennai && sla=Scheduled && tripOutcome=good,no,47.9,314.0,361.9,13.241
4,booking_type=round_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && tripOutcome=good,no,47.9,314.0,361.9,13.241
4,booking_type=round_trip && estimated_usage_bins=GT_2_LTE_3_HOURS && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,314.0,361.9,13.241
4,city=Bangalore && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=LATENIGHT && tripOutcome=good,no,47.9,314.0,361.9,13.241
4,city=Hyderabad && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled && tripOutcome=good,no,47.9,314.0,361.9,13.241
4,dayType=WEEKEND && sla=Scheduled && tripOutcome=good && zone=219,no,47.9,314.0,361.9,13.241
4,booking_type=4hr && city=Bangalore && estimated_usage_bins=GT_3_LTE_4_HOURS && pickUpHourOfDay=MORNING,no,47.9,314.1,362.0,13.236
4,city=Bangalore && estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,314.6,362.5,13.220
4,city=Bangalore && sla=Scheduled && tripOutcome=bad && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,314.6,362.5,13.220
4,city=Chennai && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && source=android,no,47.9,314.6,362.5,13.220
4,city=Delhi NCR && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled,no,47.9,314.6,362.5,13.220
4,city=Hyderabad && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && sla=Scheduled,no,47.9,314.6,362.5,13.220
4,estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && source=android && zone=219,no,47.9,314.6,362.5,13.220
4,booking_type=4hr && estimated_usage_bins=GT_3_LTE_4_HOURS && source=android && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,314.9,362.8,13.209
4,estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && source=ios && zone_demand_popularity=POPULARITY_INDEX_1,both,153.8,1013.6,1167.4,13.174
4,booking_type=one_way_trip && pickUpHourOfDay=LATENIGHT && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_1,both,87.4,576.7,664.1,13.158
4,booking_type=round_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_2_LTE_3_HOURS,no,47.9,316.9,364.8,13.135
4,booking_type=4hr && dayType=NORMAL_WEEKDAY && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,317.5,365.4,13.113
4,booking_type=round_trip && city=Bangalore && estimated_usage_bins=GT_3_LTE_4_HOURS && tripOutcome=good,no,47.9,317.5,365.4,13.113
4,booking_type=round_trip && dayType=WEEKEND && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,317.5,365.4,13.113
4,city=Bangalore && estimated_usage_bins=GT_1_LTE_2_HOURS && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,317.5,365.4,13.113
4,booking_type=one_way_trip && pickUpHourOfDay=NIGHT && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,318.1,366.0,13.093
4,city=Bangalore && dayType=NORMAL_WEEKDAY && sla=Scheduled && zone=216,no,47.9,318.1,366.0,13.093
4,city=Bangalore && dayType=NORMAL_WEEKDAY && sla=Scheduled && zone=217,no,47.9,318.1,366.0,13.093
4,city=Delhi NCR && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled,no,47.9,318.1,366.0,13.093
4,city=Delhi NCR && dayType=WEEKEND && sla=Scheduled && source=android,no,47.9,318.1,366.0,13.093
